;AAPL;AMZN;GOOGL
2017-10-20;39.0625;49.14550018310547;50.253501892089844
2017-10-23;39.04249954223633;48.314998626708984;49.277000427246094
2017-10-24;39.275001525878906;48.79499816894531;49.42449951171875
2017-10-25;39.102500915527344;48.64550018310547;49.573001861572266
2017-10-26;39.352500915527344;48.621498107910156;49.57099914550781
2017-10-27;40.76250076293945;55.04750061035156;51.68349838256836
2017-10-30;41.68000030517578;55.54249954223633;51.65650177001953
2017-10-31;42.2599983215332;55.263999938964844;51.652000427246094
2017-11-01;41.72249984741211;55.183998107910156;52.130001068115234
2017-11-02;42.02750015258789;54.71099853515625;52.14849853515625
2017-11-03;43.125;55.58000183105469;52.4995002746582
2017-11-06;43.5625;56.03300094604492;52.13399887084961
2017-11-07;43.70249938964844;56.15850067138672;52.61949920654297
2017-11-08;44.060001373291016;56.64400100708008;52.91450119018555
2017-11-09;43.970001220703125;56.45650100708008;52.38600158691406
2017-11-10;43.66749954223633;56.26750183105469;52.20750045776367
2017-11-13;43.49250030517578;56.458499908447266;52.060001373291016
2017-11-14;42.834999084472656;56.84199905395508;52.082000732421875
2017-11-15;42.27000045776367;56.33449935913086;51.820499420166016
2017-11-16;42.775001525878906;56.864498138427734;52.423500061035156
2017-11-17;42.537498474121094;56.49399948120117;51.794498443603516
2017-11-20;42.494998931884766;56.31549835205078;51.733001708984375
2017-11-21;43.28499984741211;56.9744987487793;52.51499938964844
2017-11-22;43.7400016784668;57.80799865722656;52.59600067138672
2017-11-24;43.74250030517578;59.29999923706055;52.82600021362305
2017-11-27;43.522499084472656;59.791500091552734;53.60049819946289
2017-11-28;43.26750183105469;59.68000030517578;53.16450119018555
2017-11-29;42.369998931884766;58.063499450683594;51.86899948120117
2017-11-30;42.962501525878906;58.837501525878906;51.80849838256836
2017-12-01;42.76250076293945;58.11750030517578;51.253501892089844
2017-12-04;42.45000076293945;56.6974983215332;50.59349822998047
2017-12-05;42.40999984741211;57.07849884033203;50.97999954223633
2017-12-06;42.252498626708984;57.61750030517578;51.63600158691406
2017-12-07;42.33000183105469;57.989498138427734;52.22850036621094
2017-12-08;42.342498779296875;58.099998474121094;52.46900177001953
2017-12-11;43.16749954223633;58.44599914550781;52.5984992980957
2017-12-12;42.92499923706055;58.25400161743164;52.438499450683594
2017-12-13;43.067501068115234;58.20650100708008;52.56949996948242
2017-12-14;43.05500030517578;58.7130012512207;52.87350082397461
2017-12-15;43.49250030517578;58.957000732421875;53.599998474121094
2017-12-18;44.10499954223633;59.52899932861328;54.25450134277344
2017-12-19;43.6349983215332;59.36899948120117;53.98899841308594
2017-12-20;43.587501525878906;58.88100051879883;53.678001403808594
2017-12-21;43.752498626708984;58.737998962402344;53.54249954223633
2017-12-22;43.752498626708984;58.417999267578125;53.44300079345703
2017-12-26;42.64250183105469;58.8380012512207;53.29249954223633
2017-12-27;42.650001525878906;59.112998962402344;53.0099983215332
2017-12-28;42.77000045776367;59.30500030517578;52.79750061035156
2017-12-29;42.307498931884766;58.4734992980957;52.66999816894531
2018-01-02;43.064998626708984;59.45050048828125;53.660499572753906
2018-01-03;43.057498931884766;60.209999084472656;54.57600021362305
2018-01-04;43.25749969482422;60.47949981689453;54.78799819946289
2018-01-05;43.75;61.457000732421875;55.51449966430664
2018-01-08;43.587501525878906;62.34349822998047;55.71049880981445
2018-01-09;43.58250045776367;62.6349983215332;55.63949966430664
2018-01-10;43.5724983215332;62.71649932861328;55.50699996948242
2018-01-11;43.81999969482422;63.83399963378906;55.602500915527344
2018-01-12;44.272499084472656;65.26000213623047;56.532501220703125
2018-01-16;44.04750061035156;65.24299621582031;56.53499984741211
2018-01-17;44.775001525878906;64.75;56.95500183105469
2018-01-18;44.814998626708984;64.66600036621094;56.798500061035156
2018-01-19;44.6150016784668;64.72899627685547;57.17499923706055
2018-01-22;44.25;66.3655014038086;58.20800018310547
2018-01-23;44.2599983215332;68.12699890136719;58.80849838256836
2018-01-24;43.55500030517578;67.87550354003906;58.56449890136719
2018-01-25;42.77750015258789;68.89749908447266;59.106998443603516
2018-01-26;42.877498626708984;70.10250091552734;59.37799835205078
2018-01-29;41.9900016784668;70.88400268554688;59.32400131225586
2018-01-30;41.74250030517578;71.89099884033203;58.868499755859375
2018-01-31;41.85749816894531;72.54450225830078;59.111000061035156
2018-02-01;41.94499969482422;69.5;59.079498291015625
2018-02-02;40.125;71.49749755859375;55.959999084472656
2018-02-05;39.122501373291016;69.5;53.11949920654297
2018-02-06;40.75749969482422;72.14199829101562;54.221500396728516
2018-02-07;39.8849983215332;70.83899688720703;52.77050018310547
2018-02-08;38.787498474121094;67.5250015258789;50.385501861572266
2018-02-09;39.102500915527344;66.9800033569336;52.313499450683594
2018-02-12;40.6775016784668;69.3115005493164;52.72800064086914
2018-02-13;41.084999084472656;70.72550201416016;52.707000732421875
2018-02-14;41.842498779296875;72.55249786376953;53.6349983215332
2018-02-15;43.247501373291016;73.08799743652344;54.56800079345703
2018-02-16;43.10749816894531;72.43450164794922;54.775001525878906
2018-02-20;42.962501525878906;73.4175033569336;55.179500579833984
2018-02-21;42.76750183105469;74.14600372314453;55.6875
2018-02-22;43.125;74.26699829101562;55.494998931884766
2018-02-23;43.875;75.0;56.40449905395508
2018-02-26;44.74250030517578;76.09750366210938;57.185001373291016
2018-02-27;44.59749984741211;75.5989990234375;55.8754997253418
2018-02-28;44.529998779296875;75.62249755859375;55.19599914550781
2018-03-01;43.75;74.67250061035156;53.570499420166016
2018-03-02;44.0525016784668;75.01249694824219;54.207000732421875
2018-03-05;44.20500183105469;76.18049621582031;54.737998962402344
2018-03-06;44.16749954223633;76.88200378417969;55.04499816894531
2018-03-07;43.75749969482422;77.25;55.75199890136719
2018-03-08;44.23500061035156;77.59300231933594;56.46900177001953
2018-03-09;44.994998931884766;78.94450378417969;58.04199981689453
2018-03-12;45.43000030517578;79.91950225830078;58.29650115966797
2018-03-13;44.99250030517578;79.40899658203125;56.99549865722656
2018-03-14;44.61000061035156;79.55000305175781;57.44449996948242
2018-03-15;44.662498474121094;79.11599731445312;57.53049850463867
2018-03-16;44.505001068115234;78.58399963378906;56.72100067138672
2018-03-19;43.82500076293945;77.24649810791016;55.003501892089844
2018-03-20;43.810001373291016;79.32550048828125;54.790000915527344
2018-03-21;42.817501068115234;79.09300231933594;54.70000076293945
2018-03-22;42.212501525878906;77.24600219726562;52.657501220703125
2018-03-23;41.23500061035156;74.77799987792969;51.32749938964844
2018-03-26;43.192501068115234;77.79299926757812;52.704498291015625
2018-03-27;42.084999084472656;74.85250091552734;50.34700012207031
2018-03-28;41.619998931884766;71.57099914550781;50.25899887084961
2018-03-29;41.94499969482422;72.36699676513672;51.856998443603516
2018-04-02;41.66999816894531;68.59950256347656;50.631500244140625
2018-04-03;42.09749984741211;69.60250091552734;50.933998107910156
2018-04-04;42.90250015258789;70.52850341796875;51.48550033569336
2018-04-05;43.20000076293945;72.5875015258789;51.63199996948242
2018-04-06;42.095001220703125;70.2614974975586;50.497501373291016
2018-04-09;42.51250076293945;70.30400085449219;51.00450134277344
2018-04-10;43.3125;71.81099700927734;51.82500076293945
2018-04-11;43.11000061035156;71.35250091552734;51.25299835205078
2018-04-12;43.53499984741211;72.42500305175781;51.864498138427734
2018-04-13;43.682498931884766;71.53949737548828;51.801998138427734
2018-04-16;43.95500183105469;72.07499694824219;52.30500030517578
2018-04-17;44.560001373291016;75.19149780273438;53.96799850463867
2018-04-18;44.459999084472656;76.39199829101562;53.769500732421875
2018-04-19;43.20000076293945;77.84549713134766;54.47249984741211
2018-04-20;41.43000030517578;76.37449645996094;53.86600112915039
2018-04-23;41.310001373291016;75.89299774169922;53.69049835205078
2018-04-24;40.73500061035156;73.00450134277344;51.13199996948242
2018-04-25;40.912498474121094;73.00849914550781;51.14950180053711
2018-04-26;41.05500030517578;75.89800262451172;52.16550064086914
2018-04-27;40.58000183105469;78.63099670410156;51.5724983215332
2018-04-30;41.314998626708984;78.30650329589844;50.92900085449219
2018-05-01;42.275001525878906;79.11299896240234;52.037498474121094
2018-05-02;44.14250183105469;78.48400115966797;51.3025016784668
2018-05-03;44.22249984741211;78.60399627685547;51.314998626708984
2018-05-04;45.95750045776367;79.04750061035156;52.54999923706055
2018-05-07;46.290000915527344;80.00700378417969;52.972999572753906
2018-05-08;46.51250076293945;79.61949920654297;52.929500579833984
2018-05-09;46.84000015258789;80.4000015258789;54.4474983215332
2018-05-10;47.5099983215332;80.4540023803711;55.27349853515625
2018-05-11;47.147499084472656;80.14550018310547;55.16899871826172
2018-05-14;47.037498474121094;80.0770034790039;55.33000183105469
2018-05-15;46.61000061035156;78.80599975585938;54.243499755859375
2018-05-16;47.04499816894531;79.36399841308594;54.204498291015625
2018-05-17;46.747501373291016;79.08799743652344;54.0629997253418
2018-05-18;46.57749938964844;78.71849822998047;53.481998443603516
2018-05-21;46.907501220703125;79.27300262451172;54.20050048828125
2018-05-22;46.790000915527344;79.06999969482422;53.765499114990234
2018-05-23;47.09000015258789;80.09300231933594;54.29800033569336
2018-05-24;47.037498474121094;80.15350341796875;54.272499084472656
2018-05-25;47.14500045776367;80.50749969482422;54.20399856567383
2018-05-29;46.974998474121094;80.64350128173828;53.403499603271484
2018-05-30;46.875;81.24449920654297;53.87350082397461
2018-05-31;46.717498779296875;81.48100280761719;55.0
2018-06-01;47.560001373291016;82.0770034790039;56.75
2018-06-04;47.95750045776367;83.26349639892578;57.652000427246094
2018-06-05;48.32749938964844;84.81749725341797;57.55099868774414
2018-06-06;48.494998931884766;84.7874984741211;57.34749984741211
2018-06-07;48.3650016784668;84.46499633789062;56.72100067138672
2018-06-08;47.92499923706055;84.19950103759766;56.635501861572266
2018-06-11;47.807498931884766;84.45600128173828;57.04499816894531
2018-06-12;48.06999969482422;84.9375;57.40950012207031
2018-06-13;47.67499923706055;85.24299621582031;57.21149826049805
2018-06-14;47.70000076293945;86.19300079345703;58.00550079345703
2018-06-15;47.209999084472656;85.79850006103516;57.9635009765625
2018-06-18;47.185001373291016;86.18949890136719;59.17900085449219
2018-06-19;46.42250061035156;86.73899841308594;58.93450164794922
2018-06-20;46.625;87.50399780273438;59.20349884033203
2018-06-21;46.3650016784668;86.51100158691406;58.47200012207031
2018-06-22;46.22999954223633;85.78350067138672;58.464500427246094
2018-06-25;45.54249954223633;83.15750122070312;56.9640007019043
2018-06-26;46.10749816894531;84.55449676513672;56.63100051879883
2018-06-27;46.040000915527344;83.02549743652344;55.84700012207031
2018-06-28;46.375;85.07250213623047;56.3390007019043
2018-06-29;46.27750015258789;84.98999786376953;56.45949935913086
2018-07-02;46.79499816894531;85.68900299072266;57.105499267578125
2018-07-03;45.97999954223633;84.697998046875;55.81399917602539
2018-07-05;46.349998474121094;84.98650360107422;57.06449890136719
2018-07-06;46.99250030517578;85.53150177001953;57.75400161743164
2018-07-09;47.64500045776367;86.95099639892578;58.36399841308594
2018-07-10;47.587501525878906;87.15350341796875;58.356998443603516
2018-07-11;46.970001220703125;87.75;58.573001861572266
2018-07-12;47.75749969482422;89.83100128173828;60.0629997253418
2018-07-13;47.83250045776367;90.65149688720703;60.22100067138672
2018-07-16;47.727500915527344;91.12449645996094;59.82550048828125
2018-07-17;47.86249923706055;92.19650268554688;60.65399932861328
2018-07-18;47.599998474121094;92.14600372314453;60.64550018310547
2018-07-19;47.970001220703125;90.64849853515625;59.95500183105469
2018-07-20;47.86000061035156;90.68499755859375;59.89400100708008
2018-07-23;47.90250015258789;90.0999984741211;60.54999923706055
2018-07-24;48.25;91.46199798583984;62.907501220703125
2018-07-25;48.70500183105469;93.18049621582031;63.797000885009766
2018-07-26;48.5525016784668;90.4000015258789;64.2750015258789
2018-07-27;47.744998931884766;90.8635025024414;62.644500732421875
2018-07-30;47.477500915527344;88.96099853515625;61.50199890136719
2018-07-31;47.5724983215332;88.87200164794922;61.361000061035156
2018-08-01;50.375;89.8584976196289;61.64950180053711
2018-08-02;51.84749984741211;91.71649932861328;62.05649948120117
2018-08-03;51.997501373291016;91.16449737548828;61.90800094604492
2018-08-06;52.26750183105469;92.38749694824219;61.88349914550781
2018-08-07;51.77750015258789;93.1240005493164;62.79199981689453
2018-08-08;51.8125;94.32599639892578;63.06650161743164
2018-08-09;52.220001220703125;94.9260025024414;63.222999572753906
2018-08-10;51.88249969482422;94.31500244140625;62.6254997253418
2018-08-13;52.217498779296875;94.80999755859375;62.43199920654297
2018-08-14;52.4375;95.98249816894531;62.90700149536133
2018-08-15;52.560001373291016;94.13099670410156;61.611000061035156
2018-08-16;53.33000183105469;94.32599639892578;61.202999114990234
2018-08-17;54.39500045776367;94.11100006103516;60.79249954223633
2018-08-20;53.8650016784668;93.83550262451172;61.09749984741211
2018-08-21;53.7599983215332;94.1709976196289;60.87049865722656
2018-08-22;53.76250076293945;95.24500274658203;61.087501525878906
2018-08-23;53.872501373291016;95.1449966430664;61.05799865722656
2018-08-24;54.040000915527344;95.26950073242188;61.837501525878906
2018-08-27;54.48500061035156;96.38400268554688;62.813499450683594
2018-08-28;54.92499923706055;96.64099884033203;62.292999267578125
2018-08-29;55.744998931884766;99.90499877929688;63.23249816894531
2018-08-30;56.25749969482422;100.11900329589844;62.72200012207031
2018-08-31;56.907501220703125;100.635498046875;61.59000015258789
2018-09-04;57.09000015258789;101.97550201416016;60.56549835205078
2018-09-05;56.717498779296875;99.74099731445312;59.95500183105469
2018-09-06;55.775001525878906;97.91549682617188;59.199501037597656
2018-09-07;55.32500076293945;97.60350036621094;58.87950134277344
2018-09-10;54.58250045776367;96.95050048828125;58.75299835205078
2018-09-11;55.962501525878906;99.35749816894531;59.4995002746582
2018-09-12;55.26750183105469;99.5;58.58000183105469
2018-09-13;56.602500915527344;99.49349975585938;59.106998443603516
2018-09-14;55.959999084472656;98.5094985961914;58.89899826049805
2018-09-17;54.470001220703125;95.40149688720703;57.99150085449219
2018-09-18;54.560001373291016;97.05249786376953;58.355499267578125
2018-09-19;54.592498779296875;96.32099914550781;58.7135009765625
2018-09-20;55.00749969482422;97.21499633789062;59.57849884033203
2018-09-21;54.415000915527344;95.75050354003906;58.60599899291992
2018-09-24;55.1974983215332;96.71800231933594;58.97800064086914
2018-09-25;55.54750061035156;98.72750091552734;59.69449996948242
2018-09-26;55.10499954223633;98.74250030517578;59.702999114990234
2018-09-27;56.23749923706055;100.64900207519531;60.36800003051758
2018-09-28;56.435001373291016;100.1500015258789;60.354000091552734
2018-10-01;56.814998626708984;100.21800231933594;60.42649841308594
2018-10-02;57.31999969482422;98.56549835205078;60.38199996948242
2018-10-03;58.01750183105469;97.63800048828125;60.576499938964844
2018-10-04;56.997501373291016;95.47100067138672;58.85350036621094
2018-10-05;56.0724983215332;94.48249816894531;58.39149856567383
2018-10-08;55.942501068115234;93.22100067138672;57.79600143432617
2018-10-09;56.717498779296875;93.51599884033203;57.25849914550781
2018-10-10;54.09000015258789;87.76249694824219;54.608001708984375
2018-10-11;53.61249923706055;85.96800231933594;54.5369987487793
2018-10-12;55.52750015258789;89.43049621582031;56.027000427246094
2018-10-15;54.34000015258789;88.04750061035156;55.12200164794922
2018-10-16;55.537498474121094;90.99800109863281;56.65399932861328
2018-10-17;55.29750061035156;91.58650207519531;56.37950134277344
2018-10-18;54.005001068115234;88.53600311279297;54.89550018310547
2018-10-19;54.82749938964844;88.20149993896484;55.25899887084961
2018-10-22;55.162498474121094;89.46499633789062;55.56850051879883
2018-10-23;55.682498931884766;88.43499755859375;55.74549865722656
2018-10-24;53.772499084472656;83.20999908447266;52.85599899291992
2018-10-25;54.95000076293945;89.1084976196289;55.179500579833984
2018-10-26;54.07500076293945;82.1405029296875;54.1875
2018-10-29;53.060001373291016;76.94400024414062;51.73649978637695
2018-10-30;53.32500076293945;76.52100372314453;52.47549819946289
2018-10-31;54.71500015258789;79.90049743652344;54.52899932861328
2018-11-01;55.55500030517578;83.27649688720703;54.29899978637695
2018-11-02;51.869998931884766;83.27649688720703;53.574501037597656
2018-11-05;50.397499084472656;81.38999938964844;52.7864990234375
2018-11-06;50.942501068115234;82.1405029296875;53.47850036621094
2018-11-07;52.48749923706055;87.77449798583984;55.4119987487793
2018-11-08;52.122501373291016;87.74549865722656;54.73149871826172
2018-11-09;51.11750030517578;85.62149810791016;53.85100173950195
2018-11-12;48.54249954223633;81.84249877929688;52.46799850463867
2018-11-13;48.057498931884766;81.55850219726562;52.39849853515625
2018-11-14;46.70000076293945;79.95050048828125;52.729000091552734
2018-11-15;47.852500915527344;80.97200012207031;53.5525016784668
2018-11-16;48.38249969482422;79.67050170898438;53.41350173950195
2018-11-19;46.46500015258789;75.614501953125;51.37099838256836
2018-11-20;44.244998931884766;74.77300262451172;51.522499084472656
2018-11-21;44.19499969482422;75.83650207519531;52.17150115966797
2018-11-23;43.0724983215332;75.10299682617188;51.505001068115234
2018-11-26;43.654998779296875;79.06649780273438;52.797000885009766
2018-11-27;43.560001373291016;79.07099914550781;52.61399841308594
2018-11-28;45.23500061035156;83.88749694824219;54.589500427246094
2018-11-29;44.88750076293945;83.67849731445312;54.729000091552734
2018-11-30;44.64500045776367;84.50849914550781;55.48249816894531
2018-12-03;46.20500183105469;88.61799621582031;55.81800079345703
2018-12-04;44.17250061035156;83.41999816894531;53.12350082397461
2018-12-06;43.68000030517578;84.95950317382812;53.90399932861328
2018-12-07;42.122501373291016;81.45649719238281;52.32899856567383
2018-12-10;42.400001525878906;82.05149841308594;52.659000396728516
2018-12-11;42.157501220703125;82.16200256347656;53.08250045776367
2018-12-12;42.275001525878906;83.177001953125;53.686500549316406
2018-12-13;42.73749923706055;82.91899871826172;53.676998138427734
2018-12-14;41.369998931884766;79.59549713134766;52.58549880981445
2018-12-17;40.98500061035156;76.04550170898438;51.282501220703125
2018-12-18;41.51750183105469;77.5739974975586;52.170501708984375
2018-12-19;40.22249984741211;74.75399780273438;51.77299880981445
2018-12-20;39.20750045776367;73.04149627685547;51.17900085449219
2018-12-21;37.682498931884766;68.87249755859375;49.5625
2018-12-24;36.70750045776367;67.197998046875;49.23350143432617
2018-12-26;39.29249954223633;73.54499816894531;52.39250183105469
2018-12-27;39.037498474121094;73.08200073242188;52.64500045776367
2018-12-28;39.057498931884766;73.9010009765625;52.33399963378906
2018-12-31;39.435001373291016;75.09850311279297;52.24800109863281
2019-01-02;39.47999954223633;76.95649719238281;52.73400115966797
2019-01-03;35.54750061035156;75.01399993896484;51.27349853515625
2019-01-04;37.064998626708984;78.76950073242188;53.903499603271484
2019-01-07;36.98249816894531;81.47550201416016;53.79600143432617
2019-01-08;37.6875;82.8290023803711;54.26850128173828
2019-01-09;38.32749938964844;82.97100067138672;54.08250045776367
2019-01-10;38.45000076293945;82.81099700927734;53.94150161743164
2019-01-11;38.0724983215332;82.02799987792969;53.2234992980957
2019-01-14;37.5;80.8604965209961;52.57550048828125
2019-01-15;38.26750183105469;83.72799682617188;54.32550048828125
2019-01-16;38.73500061035156;84.18900299072266;54.47549819946289
2019-01-17;38.96500015258789;84.66100311279297;54.95600128173828
2019-01-18;39.20500183105469;84.80999755859375;55.3650016784668
2019-01-22;38.32500076293945;81.6084976196289;53.93149948120117
2019-01-23;38.47999954223633;82.0009994506836;54.22050094604492
2019-01-24;38.17499923706055;82.74649810791016;54.20000076293945
2019-01-25;39.439998626708984;83.52850341796875;55.07550048828125
2019-01-28;39.07500076293945;81.89450073242188;53.99300003051758
2019-01-29;38.66999816894531;79.69400024414062;53.50299835205078
2019-01-30;41.3125;83.52149963378906;54.89950180053711
2019-01-31;41.61000061035156;85.9365005493164;56.294498443603516
2019-02-01;41.630001068115234;81.3115005493164;55.930999755859375
2019-02-04;42.8125;81.66549682617188;57.07099914550781
2019-02-05;43.54499816894531;82.94049835205078;57.59349822998047
2019-02-06;43.560001373291016;82.01300048828125;56.144500732421875
2019-02-07;42.73500061035156;80.71849822998047;55.295501708984375
2019-02-08;42.602500915527344;79.41100311279297;55.11899948120117
2019-02-11;42.35749816894531;79.55000305175781;55.10599899291992
2019-02-12;42.72249984741211;81.90049743652344;56.37900161743164
2019-02-13;42.54499816894531;82.0;56.43149948120117
2019-02-14;42.70000076293945;81.13249969482422;56.459999084472656
2019-02-15;42.60499954223633;80.39749908447266;55.98149871826172
2019-02-19;42.73249816894531;81.37899780273438;56.32550048828125
2019-02-20;43.00749969482422;81.1050033569336;56.02949905395508
2019-02-21;42.76499938964844;80.97200012207031;55.21049880981445
2019-02-22;43.24250030517578;81.5780029296875;55.827999114990234
2019-02-25;43.557498931884766;81.6500015258789;55.86650085449219
2019-02-26;43.58250045776367;81.81999969482422;56.10049819946289
2019-02-27;43.717498779296875;82.05449676513672;56.144500732421875
2019-02-28;43.287498474121094;81.99150085449219;56.32749938964844
2019-03-01;43.74250030517578;83.58650207519531;57.42599868774414
2019-03-04;43.962501525878906;84.80850219726562;57.67100143432617
2019-03-05;43.88249969482422;84.62149810791016;58.45949935913086
2019-03-06;43.630001068115234;83.44750213623047;58.24700164794922
2019-03-07;43.125;81.29750061035156;57.54249954223633
2019-03-08;43.227500915527344;81.04000091552734;57.49850082397461
2019-03-11;44.724998474121094;83.53099822998047;58.9630012512207
2019-03-12;45.227500915527344;83.65499877929688;59.86249923706055
2019-03-13;45.4275016784668;84.54049682617188;59.952999114990234
2019-03-14;45.932498931884766;84.31099700927734;59.62649917602539
2019-03-15;46.529998779296875;85.61799621582031;59.51499938964844
2019-03-18;47.005001068115234;87.10749816894531;59.4275016784668
2019-03-19;46.63249969482422;88.09249877929688;60.12300109863281
2019-03-20;47.040000915527344;89.8635025024414;61.32149887084961
2019-03-21;48.772499084472656;90.96299743652344;61.80649948120117
2019-03-22;47.76250076293945;88.2385025024414;60.38249969482422
2019-03-25;47.185001373291016;88.71299743652344;59.86899948120117
2019-03-26;46.6974983215332;89.18800354003906;59.492000579833984
2019-03-27;47.11750030517578;88.28500366210938;58.9005012512207
2019-03-28;47.18000030517578;88.6709976196289;58.61349868774414
2019-03-29;47.48749923706055;89.0374984741211;58.84450149536133
2019-04-01;47.810001373291016;90.70950317382812;59.94900131225586
2019-04-02;48.505001068115234;90.6989974975586;60.277000427246094
2019-04-03;48.837501525878906;91.03500366210938;60.54050064086914
2019-04-04;48.92250061035156;90.94300079345703;60.97249984741211
2019-04-05;49.25;91.86399841308594;60.5724983215332
2019-04-08;50.025001525878906;92.49299621582031;60.41400146484375
2019-04-09;49.875;91.79199981689453;60.134498596191406
2019-04-10;50.154998779296875;92.36650085449219;60.3224983215332
2019-04-11;49.73749923706055;92.20349884033203;60.47949981689453
2019-04-12;49.717498779296875;92.15299987792969;61.13650131225586
2019-04-15;49.807498931884766;92.24349975585938;61.326499938964844
2019-04-16;49.8125;93.1520004272461;61.59550094604492
2019-04-17;50.782501220703125;93.24099731445312;62.00699996948242
2019-04-18;50.96500015258789;93.08450317382812;62.07350158691406
2019-04-22;51.13249969482422;94.3655014038086;62.6879997253418
2019-04-23;51.869998931884766;96.1884994506836;63.52949905395508
2019-04-24;51.790000915527344;95.0875015258789;63.002498626708984
2019-04-25;51.31999969482422;95.11250305175781;63.367000579833984
2019-04-26;51.07500076293945;97.53150177001953;63.87099838256836
2019-04-29;51.15250015258789;96.92150115966797;64.80999755859375
2019-04-30;50.16749954223633;96.32599639892578;59.948001861572266
2019-05-01;52.630001068115234;95.57599639892578;58.66600036621094
2019-05-02;52.287498474121094;95.04100036621094;58.32550048828125
2019-05-03;52.9375;98.12300109863281;59.477500915527344
2019-05-06;52.119998931884766;97.52749633789062;59.67300033569336
2019-05-07;50.71500015258789;96.05000305175781;58.94300079345703
2019-05-08;50.724998474121094;95.88849639892578;58.53900146484375
2019-05-09;50.18000030517578;94.99349975585938;58.39849853515625
2019-05-10;49.29499816894531;94.4990005493164;58.38199996948242
2019-05-13;46.43000030517578;91.13400268554688;56.829498291015625
2019-05-14;47.165000915527344;92.00599670410156;56.24300003051758
2019-05-15;47.72999954223633;93.55750274658203;58.540000915527344
2019-05-16;47.52000045776367;95.37850189208984;59.224998474121094
2019-05-17;47.25;93.44999694824219;58.43899917602539
2019-05-20;45.772499084472656;92.94850158691406;57.233001708984375
2019-05-21;46.650001525878906;92.8759994506836;57.72200012207031
2019-05-22;45.69499969482422;92.98400115966797;57.79249954223633
2019-05-23;44.915000915527344;90.77400207519531;57.266998291015625
2019-05-24;44.74250030517578;91.16400146484375;56.93050003051758
2019-05-28;44.557498931884766;91.82150268554688;56.97800064086914
2019-05-29;44.345001220703125;90.95950317382812;55.99700164794922
2019-05-30;44.57500076293945;90.81600189208984;56.070499420166016
2019-05-31;43.76750183105469;88.75350189208984;55.32500076293945
2019-06-03;43.32500076293945;84.6344985961914;51.9370002746582
2019-06-04;44.90999984741211;86.47799682617188;52.7244987487793
2019-06-05;45.6349983215332;86.92500305175781;52.231998443603516
2019-06-06;46.30500030517578;87.71800231933594;52.38800048828125
2019-06-07;47.537498474121094;90.20149993896484;53.41849899291992
2019-06-10;48.14500045776367;93.03150177001953;54.13800048828125
2019-06-11;48.70249938964844;93.18499755859375;54.051998138427734
2019-06-12;48.54750061035156;92.76599884033203;53.95500183105469
2019-06-13;48.537498474121094;93.51499938964844;54.550498962402344
2019-06-14;48.185001373291016;93.4834976196289;54.314998626708984
2019-06-17;48.47249984741211;94.30149841308594;54.69449996948242
2019-06-18;49.61249923706055;95.06849670410156;55.262001037597656
2019-06-19;49.467498779296875;95.43949890136719;55.22549819946289
2019-06-20;49.8650016784668;95.90950012207031;55.65999984741211
2019-06-21;49.69499969482422;95.56500244140625;56.26850128173828
2019-06-24;49.64500045776367;95.69499969482422;55.834999084472656
2019-06-25;48.89250183105469;93.91349792480469;54.37900161743164
2019-06-26;49.95000076293945;94.8915023803711;54.01599884033203
2019-06-27;49.935001373291016;95.21399688720703;53.83150100708008
2019-06-28;49.47999954223633;94.68150329589844;54.13999938964844
2019-07-01;50.38750076293945;96.1094970703125;55.0
2019-07-02;50.682498931884766;96.71549987792969;55.630001068115234
2019-07-03;51.102500915527344;96.94999694824219;56.14950180053711
2019-07-05;51.057498931884766;97.14550018310547;56.63349914550781
2019-07-08;50.005001068115234;97.61599731445312;55.839500427246094
2019-07-09;50.310001373291016;99.41500091552734;56.214500427246094
2019-07-10;50.807498931884766;100.87049865722656;57.045501708984375
2019-07-11;50.4375;100.05349731445312;57.20399856567383
2019-07-12;50.82500076293945;100.55000305175781;57.266998291015625
2019-07-15;51.3025016784668;101.04949951171875;57.5255012512207
2019-07-16;51.125;100.49500274658203;57.67300033569336
2019-07-17;50.837501525878906;99.60150146484375;57.33700180053711
2019-07-18;51.415000915527344;98.8949966430664;57.36199951171875
2019-07-19;50.647499084472656;98.22599792480469;56.57749938964844
2019-07-22;51.80500030517578;99.28150177001953;56.96049880981445
2019-07-23;52.209999084472656;99.72450256347656;57.40250015258789
2019-07-24;52.16749954223633;100.04049682617188;56.98649978637695
2019-07-25;51.755001068115234;98.69100189208984;56.797000885009766
2019-07-26;51.935001373291016;97.15249633789062;62.26100158691406
2019-07-29;52.41999816894531;95.62249755859375;62.09199905395508
2019-07-30;52.19499969482422;94.92649841308594;61.400001525878906
2019-07-31;53.2599983215332;93.33899688720703;60.90999984741211
2019-08-01;52.10749816894531;92.76599884033203;60.5890007019043
2019-08-02;51.005001068115234;91.16200256347656;59.816001892089844
2019-08-05;48.334999084472656;88.25650024414062;57.73749923706055
2019-08-06;49.25;89.3915023803711;58.55400085449219
2019-08-07;49.7599983215332;89.66999816894531;58.795501708984375
2019-08-08;50.85749816894531;91.64450073242188;60.30950164794922
2019-08-09;50.247501373291016;90.37899780273438;59.44499969482422
2019-08-12;50.119998931884766;89.24600219726562;58.724998474121094
2019-08-13;52.24250030517578;91.21700286865234;59.83649826049805
2019-08-14;50.6875;88.14800262451172;58.212501525878906
